time,mode,state,x,y,theta,error
30.88,,Line Search,0.653,0.461,-2.144,0.800
30.91,,Line Straight,0.652,0.460,-2.144,0.798
30.94,,Line Right,0.652,0.460,-2.156,0.798
30.98,,Line Right,0.652,0.460,-2.168,0.798
31.01,,Line Right,0.652,0.459,-2.181,0.797
31.04,,Line Straight,0.651,0.458,-2.181,0.796
31.07,,Line Right,0.651,0.458,-2.193,0.796
31.10,,Line Right,0.651,0.458,-2.205,0.795
31.14,,Line Right,0.650,0.458,-2.217,0.795
31.17,,Line Right,0.650,0.457,-2.229,0.795
31.20,,Line Straight,0.649,0.456,-2.229,0.793
31.23,,Line Straight,0.648,0.454,-2.229,0.791
31.26,,Line Straight,0.647,0.453,-2.229,0.789
31.30,,Line Right,0.647,0.453,-2.242,0.789
31.33,,Line Search,0.647,0.453,-2.276,0.789
31.36,,Line Straight,0.645,0.451,-2.276,0.787
31.39,,Line Right,0.645,0.451,-2.289,0.787
31.42,,Line Straight,0.644,0.450,-2.289,0.785
31.46,,Line Right,0.644,0.449,-2.301,0.785
31.49,,Line Right,0.644,0.449,-2.313,0.785
31.52,,Line Straight,0.642,0.448,-2.313,0.783
31.55,,Line Right,0.642,0.448,-2.325,0.783
31.58,,Line Straight,0.641,0.446,-2.325,0.781
31.62,,Line Right,0.641,0.446,-2.337,0.781
31.65,,Line Right,0.641,0.446,-2.350,0.781
31.68,,Line Right,0.641,0.446,-2.362,0.781
31.71,,Line Straight,0.639,0.445,-2.362,0.779
31.74,,Line Straight,0.638,0.443,-2.362,0.777
31.78,,Line Right,0.638,0.443,-2.374,0.777
31.81,,Line Straight,0.636,0.442,-2.374,0.775
31.84,,Line Straight,0.635,0.440,-2.374,0.773
31.87,,Line Right,0.635,0.440,-2.386,0.773
31.90,,Line Search,0.635,0.440,-2.421,0.773
31.94,,Line Straight,0.633,0.439,-2.421,0.771
31.97,,Line Straight,0.632,0.438,-2.421,0.769
32.00,,Line Right,0.632,0.438,-2.433,0.769
32.03,,Line Search,0.632,0.438,-2.468,0.769
32.06,,Line Straight,0.630,0.436,-2.468,0.767
32.10,,Line Straight,0.629,0.435,-2.468,0.765
32.13,,Line Straight,0.627,0.434,-2.468,0.763
32.16,,Line Straight,0.626,0.433,-2.468,0.761
32.19,,Line Straight,0.624,0.431,-2.468,0.759
32.22,,Line Straight,0.623,0.430,-2.468,0.757
32.26,,Line Right,0.622,0.430,-2.480,0.757
32.29,,Line Right,0.622,0.430,-2.492,0.756
32.32,,Line Right,0.622,0.430,-2.505,0.756
32.35,,Line Straight,0.621,0.429,-2.505,0.754
32.38,,Line Straight,0.619,0.428,-2.505,0.752
32.42,,Line Right,0.619,0.428,-2.517,0.752
32.45,,Line Search,0.619,0.428,-2.552,0.752
32.48,,Line Straight,0.617,0.426,-2.552,0.750
32.51,,Line Straight,0.616,0.425,-2.552,0.748
32.54,,Line Straight,0.614,0.424,-2.552,0.746
32.58,,Line Straight,0.612,0.423,-2.552,0.744
32.61,,Line Right,0.612,0.423,-2.564,0.744
32.64,,Line Right,0.612,0.423,-2.576,0.744
32.67,,Line Straight,0.610,0.422,-2.576,0.742
32.70,,Line Straight,0.609,0.421,-2.576,0.740
32.74,,Line Straight,0.607,0.420,-2.576,0.738
32.77,,Line Straight,0.605,0.419,-2.576,0.736
32.80,,Line Straight,0.604,0.418,-2.576,0.734
32.83,,Line Right,0.604,0.418,-2.588,0.734
32.86,,Line Search,0.604,0.418,-2.623,0.734
32.90,,Line Straight,0.602,0.417,-2.623,0.732
32.93,,Line Straight,0.600,0.416,-2.623,0.730
32.96,,Line Straight,0.599,0.415,-2.623,0.728
32.99,,Line Straight,0.597,0.414,-2.623,0.726
33.02,,Line Straight,0.595,0.413,-2.623,0.724
33.06,,Line Straight,0.593,0.412,-2.623,0.722
33.09,,Line Straight,0.592,0.411,-2.623,0.720
33.12,,Line Straight,0.590,0.410,-2.623,0.718
33.15,,Line Straight,0.588,0.409,-2.623,0.716
33.18,,Line Straight,0.587,0.408,-2.623,0.714
33.22,,Line Straight,0.585,0.407,-2.623,0.713
33.25,,Line Straight,0.583,0.406,-2.623,0.711
33.28,,Line Right,0.583,0.406,-2.635,0.710
33.31,,Line Search,0.583,0.406,-2.670,0.710
33.34,,Line Straight,0.581,0.405,-2.670,0.708
33.38,,Line Straight,0.580,0.404,-2.670,0.706
33.41,,Line Straight,0.578,0.403,-2.670,0.705
33.44,,Line Straight,0.576,0.402,-2.670,0.703
33.47,,Line Straight,0.574,0.401,-2.670,0.701
33.50,,Line Straight,0.573,0.400,-2.670,0.699
33.54,,Line Straight,0.571,0.400,-2.670,0.697
33.57,,Line Straight,0.569,0.399,-2.670,0.695
33.60,,Line Straight,0.567,0.398,-2.670,0.693
33.63,,Line Straight,0.566,0.397,-2.670,0.691
33.66,,Line Straight,0.564,0.396,-2.670,0.689
33.70,,Line Straight,0.562,0.395,-2.670,0.687
33.73,,Line Straight,0.560,0.394,-2.670,0.685
33.76,,Line Straight,0.559,0.393,-2.670,0.683
33.79,,Line Straight,0.557,0.392,-2.670,0.681
33.82,,Line Straight,0.555,0.392,-2.670,0.679
33.86,,Line Straight,0.553,0.391,-2.670,0.677
33.89,,Line Straight,0.552,0.390,-2.670,0.675
33.92,,Line Straight,0.550,0.389,-2.670,0.673
33.95,,Line Straight,0.548,0.388,-2.670,0.671
33.98,,Line Right,0.548,0.388,-2.682,0.671
34.02,,Line Search,0.548,0.388,-2.717,0.671
34.05,,Line Straight,0.546,0.387,-2.717,0.669
34.08,,Line Straight,0.544,0.386,-2.717,0.667
34.11,,Line Straight,0.542,0.385,-2.717,0.665
34.14,,Line Straight,0.541,0.385,-2.717,0.664
34.18,,Line Straight,0.539,0.384,-2.717,0.662
34.21,,Line Straight,0.537,0.383,-2.717,0.660
34.24,,Line Straight,0.535,0.382,-2.717,0.658
34.27,,Line Straight,0.534,0.381,-2.717,0.656
34.30,,Line Straight,0.532,0.381,-2.717,0.654
34.34,,Line Straight,0.530,0.380,-2.717,0.652
34.37,,Line Straight,0.528,0.379,-2.717,0.650
34.40,,Line Straight,0.526,0.378,-2.717,0.648
34.43,,Line Straight,0.525,0.377,-2.717,0.646
34.46,,Line Straight,0.523,0.377,-2.717,0.644
34.50,,Line Straight,0.521,0.376,-2.717,0.642
34.53,,Line Straight,0.519,0.375,-2.717,0.640
34.56,,Line Straight,0.517,0.374,-2.717,0.638
34.59,,Line Straight,0.516,0.373,-2.717,0.637
34.62,,Line Straight,0.514,0.372,-2.717,0.635
34.66,,Line Straight,0.512,0.372,-2.717,0.633
34.69,,Line Straight,0.510,0.371,-2.717,0.631
34.72,,Line Straight,0.508,0.370,-2.717,0.629
34.75,,Line Straight,0.507,0.369,-2.717,0.627
34.78,,Line Straight,0.505,0.368,-2.717,0.625
34.82,,Line Straight,0.503,0.368,-2.717,0.623
34.85,,Line Straight,0.501,0.367,-2.717,0.621
34.88,,Line Straight,0.499,0.366,-2.717,0.619
34.91,,Line Straight,0.498,0.365,-2.717,0.617
34.94,,Line Straight,0.496,0.364,-2.717,0.615
34.98,,Line Straight,0.494,0.364,-2.717,0.613
35.01,,Line Straight,0.492,0.363,-2.717,0.611
35.04,,Line Straight,0.490,0.362,-2.717,0.610
35.07,,Line Straight,0.489,0.361,-2.717,0.608
35.10,,Line Straight,0.487,0.360,-2.717,0.606
35.14,,Line Straight,0.485,0.360,-2.717,0.604
35.17,,Line Straight,0.483,0.359,-2.717,0.602
35.20,,Line Straight,0.482,0.358,-2.717,0.600
35.23,,Line Straight,0.480,0.357,-2.717,0.598
35.26,,Line Straight,0.478,0.356,-2.717,0.596
35.30,,Line Straight,0.476,0.355,-2.717,0.594
35.33,,Line Straight,0.474,0.355,-2.717,0.592
35.36,,Line Straight,0.473,0.354,-2.717,0.590
35.39,,Line Straight,0.471,0.353,-2.717,0.588
35.42,,Line Straight,0.469,0.352,-2.717,0.587
35.46,,Line Straight,0.467,0.351,-2.717,0.585
35.49,,Line Straight,0.465,0.351,-2.717,0.583
35.52,,Line Straight,0.464,0.350,-2.717,0.581
35.55,,Line Straight,0.462,0.349,-2.717,0.579
35.58,,Line Straight,0.460,0.348,-2.717,0.577
35.62,,Line Straight,0.458,0.347,-2.717,0.575
35.65,,Line Straight,0.456,0.347,-2.717,0.573
35.68,,Line Straight,0.455,0.346,-2.717,0.571
35.71,,Line Straight,0.453,0.345,-2.717,0.569
35.74,,Line Straight,0.451,0.344,-2.717,0.567
35.78,,Line Straight,0.449,0.343,-2.717,0.565
35.81,,Line Straight,0.447,0.342,-2.717,0.563
35.84,,Line Straight,0.446,0.342,-2.717,0.562
35.87,,Line Straight,0.444,0.341,-2.717,0.560
35.90,,Line Straight,0.442,0.340,-2.717,0.558
35.94,,Line Straight,0.440,0.339,-2.717,0.556
35.97,,Line Straight,0.438,0.338,-2.717,0.554
36.00,,Line Straight,0.437,0.338,-2.717,0.552
36.03,,Line Straight,0.435,0.337,-2.717,0.550
36.06,,Line Straight,0.433,0.336,-2.717,0.548
36.10,,Line Straight,0.431,0.335,-2.717,0.546
36.13,,Line Straight,0.430,0.334,-2.717,0.544
36.16,,Line Straight,0.428,0.334,-2.717,0.542
36.19,,Line Straight,0.426,0.333,-2.717,0.541
36.22,,Line Straight,0.424,0.332,-2.717,0.539
36.26,,Line Straight,0.422,0.331,-2.717,0.537
36.29,,Line Straight,0.421,0.330,-2.717,0.535
36.32,,Line Straight,0.419,0.330,-2.717,0.533
36.35,,Line Straight,0.417,0.329,-2.717,0.531
36.38,,Line Straight,0.415,0.328,-2.717,0.529
36.42,,Line Straight,0.413,0.327,-2.717,0.527
36.45,,Line Straight,0.412,0.326,-2.717,0.525
36.48,,Line Straight,0.410,0.325,-2.717,0.523
36.51,,Line Straight,0.408,0.325,-2.717,0.521
36.54,,Line Straight,0.406,0.324,-2.717,0.519
36.58,,Line Straight,0.404,0.323,-2.717,0.518
36.61,,Line Straight,0.403,0.322,-2.717,0.516
36.64,,Line Straight,0.401,0.321,-2.717,0.514
36.67,,Line Straight,0.399,0.321,-2.717,0.512
36.70,,Line Straight,0.397,0.320,-2.717,0.510
36.74,,Line Straight,0.395,0.319,-2.717,0.508
36.77,,Line Straight,0.394,0.318,-2.717,0.506
36.80,,Line Straight,0.392,0.317,-2.717,0.504
36.83,,Line Straight,0.390,0.317,-2.717,0.502
36.86,,Line Straight,0.388,0.316,-2.717,0.500
36.90,,Line Straight,0.386,0.315,-2.717,0.499
36.93,,Line Straight,0.385,0.314,-2.717,0.497
36.96,,Line Straight,0.383,0.313,-2.717,0.495
36.99,,Line Straight,0.381,0.312,-2.717,0.493
37.02,,Line Straight,0.379,0.312,-2.717,0.491
37.06,,Line Straight,0.378,0.311,-2.717,0.489
37.09,,Line Straight,0.376,0.310,-2.717,0.487
37.12,,Line Straight,0.374,0.309,-2.717,0.485
37.15,,Line Straight,0.372,0.308,-2.717,0.483
37.18,,Line Straight,0.370,0.308,-2.717,0.481
37.22,,Line Left,0.370,0.308,-2.705,0.481
37.25,,Line Search,0.370,0.308,-2.740,0.481
37.28,,Line Left,0.370,0.308,-2.727,0.481
37.31,,Line Left,0.370,0.307,-2.715,0.481
37.34,,Line Left,0.370,0.307,-2.703,0.481
37.38,,Line Left,0.370,0.307,-2.691,0.481
37.41,,Line Straight,0.368,0.306,-2.691,0.479
37.44,,Line Left,0.368,0.306,-2.679,0.479
37.47,,Line Left,0.368,0.306,-2.666,0.479
37.50,,Line Straight,0.366,0.305,-2.666,0.477
37.54,,Line Straight,0.364,0.305,-2.666,0.475
37.57,,Line Left,0.364,0.304,-2.654,0.475
37.60,,Line Search,0.364,0.304,-2.689,0.475
37.63,,Line Left,0.364,0.304,-2.677,0.474
37.66,,Line Left,0.364,0.304,-2.665,0.474
37.70,,Line Left,0.364,0.304,-2.653,0.474
37.73,,Line Left,0.363,0.304,-2.640,0.474
37.76,,Line Straight,0.362,0.303,-2.640,0.472
37.79,,Line Left,0.362,0.303,-2.628,0.472
37.82,,Line Left,0.361,0.303,-2.616,0.472
37.86,,Line Straight,0.360,0.302,-2.616,0.470
37.89,,Line Straight,0.358,0.301,-2.616,0.468
37.92,,Line Left,0.358,0.301,-2.604,0.468
37.95,,Line Search,0.358,0.301,-2.639,0.468
37.98,,Line Left,0.358,0.301,-2.626,0.468
38.02,,Line Left,0.358,0.301,-2.614,0.467
38.05,,Line Left,0.358,0.301,-2.602,0.467
38.08,,Line Left,0.357,0.301,-2.590,0.467
38.11,,Line Left,0.357,0.301,-2.578,0.467
38.14,,Line Straight,0.356,0.300,-2.578,0.465
38.18,,Line Left,0.356,0.300,-2.565,0.465
38.21,,Line Left,0.355,0.299,-2.553,0.465
38.24,,Line Left,0.355,0.299,-2.541,0.465
38.27,,Line Straight,0.354,0.298,-2.541,0.463
38.30,,Line Straight,0.352,0.297,-2.541,0.461
38.34,,Line Straight,0.350,0.296,-2.541,0.459
38.37,,Line Left,0.350,0.296,-2.529,0.459
38.40,,Line Search,0.350,0.296,-2.564,0.459
38.43,,Line Left,0.350,0.296,-2.552,0.458
38.46,,Line Left,0.350,0.296,-2.539,0.458
38.50,,Line Left,0.350,0.296,-2.527,0.458
38.53,,Line Straight,0.348,0.295,-2.527,0.456
38.56,,Line Left,0.348,0.294,-2.515,0.456
38.59,,Line Left,0.348,0.294,-2.503,0.456
38.62,,Line Left,0.348,0.294,-2.491,0.456
38.66,,Line Left,0.348,0.294,-2.478,0.456
38.69,,Line Left,0.348,0.294,-2.466,0.455
38.72,,Line Straight,0.346,0.293,-2.466,0.453
38.75,,Line Left,0.346,0.293,-2.454,0.453
38.78,,Line Search,0.346,0.293,-2.489,0.453
38.82,,Line Left,0.346,0.293,-2.477,0.453
38.85,,Line Left,0.346,0.293,-2.464,0.453
38.88,,Line Left,0.346,0.293,-2.452,0.453
38.91,,Line Left,0.346,0.292,-2.440,0.453
38.94,,Line Left,0.346,0.292,-2.428,0.453
38.98,,Line Straight,0.344,0.291,-2.428,0.451
39.01,,Line Straight,0.343,0.290,-2.428,0.449
39.04,,Line Left,0.342,0.290,-2.416,0.449
39.07,,Line Search,0.342,0.290,-2.451,0.449
39.10,,Line Left,0.342,0.290,-2.438,0.448
39.14,,Line Left,0.342,0.289,-2.426,0.448
39.17,,Line Straight,0.341,0.288,-2.426,0.446
39.20,,Line Left,0.341,0.288,-2.414,0.446
39.23,,Line Search,0.341,0.288,-2.449,0.446
39.26,,Line Left,0.340,0.288,-2.437,0.446
39.30,,Line Left,0.340,0.288,-2.424,0.446
39.33,,Line Left,0.340,0.288,-2.412,0.446
39.36,,Line Left,0.340,0.288,-2.400,0.446
39.39,,Line Left,0.340,0.288,-2.388,0.445
39.42,,Line Straight,0.339,0.286,-2.388,0.443
39.46,,Line Left,0.339,0.286,-2.376,0.443
39.49,,Line Straight,0.337,0.285,-2.376,0.441
39.52,,Line Left,0.337,0.285,-2.363,0.441
39.55,,Line Left,0.337,0.285,-2.351,0.441
39.58,,Line Left,0.337,0.284,-2.339,0.441
39.62,,Line Straight,0.335,0.283,-2.339,0.439
39.65,,Line Left,0.335,0.283,-2.327,0.439
39.68,,Line Search,0.335,0.283,-2.362,0.439
39.71,,Line Left,0.335,0.283,-2.350,0.439
39.74,,Line Left,0.335,0.283,-2.337,0.438
39.78,,Line Left,0.335,0.283,-2.325,0.438
39.81,,Line Left,0.335,0.283,-2.313,0.438
39.84,,Line Left,0.335,0.282,-2.301,0.438
39.87,,Line Straight,0.333,0.281,-2.301,0.436
39.90,,Line Left,0.333,0.281,-2.289,0.436
39.94,,Line Search,0.333,0.281,-2.323,0.436
39.97,,Line Left,0.333,0.281,-2.311,0.436
40.00,,Line Left,0.333,0.281,-2.299,0.436
40.03,,Line Left,0.333,0.281,-2.287,0.435
40.06,,Line Left,0.333,0.280,-2.275,0.435
40.10,,Line Left,0.333,0.280,-2.262,0.435
40.13,,Line Left,0.333,0.280,-2.250,0.435
40.16,,Line Left,0.333,0.280,-2.238,0.435
40.19,,Line Straight,0.331,0.279,-2.238,0.433
40.22,,Line Left,0.331,0.278,-2.226,0.433
40.26,,Line Left,0.331,0.278,-2.214,0.433
40.29,,Line Straight,0.330,0.277,-2.214,0.431
40.32,,Line Straight,0.329,0.275,-2.214,0.429
40.35,,Line Left,0.329,0.275,-2.201,0.429
40.38,,Line Search,0.329,0.275,-2.236,0.429
40.42,,Line Left,0.329,0.275,-2.224,0.429
40.45,,Line Left,0.329,0.275,-2.212,0.428
40.48,,Line Left,0.329,0.275,-2.200,0.428
40.51,,Line Left,0.329,0.275,-2.188,0.428
40.54,,Line Left,0.328,0.274,-2.175,0.428
40.58,,Line Left,0.328,0.274,-2.163,0.428
40.61,,Line Left,0.328,0.274,-2.151,0.428
40.64,,Line Straight,0.327,0.273,-2.151,0.426
40.67,,Line Left,0.327,0.272,-2.139,0.426
40.70,,Line Left,0.327,0.272,-2.127,0.426
40.74,,Line Left,0.327,0.272,-2.114,0.425
40.77,,Line Straight,0.326,0.270,-2.114,0.424
40.80,,Line Left,0.326,0.270,-2.102,0.423
40.83,,Line Left,0.326,0.270,-2.090,0.423
40.86,,Line Left,0.326,0.270,-2.078,0.423
40.90,,Line Left,0.326,0.270,-2.066,0.423
40.93,,Line Straight,0.325,0.268,-2.066,0.421
40.96,,Line Left,0.325,0.268,-2.053,0.421
40.99,,Line Left,0.325,0.268,-2.041,0.421
41.02,,Line Straight,0.324,0.266,-2.041,0.419
41.06,,Line Left,0.324,0.266,-2.029,0.419
41.09,,Line Left,0.324,0.266,-2.017,0.419
41.12,,Line Left,0.323,0.266,-2.005,0.419
41.15,,Line Straight,0.323,0.264,-2.005,0.417
41.18,,Line Left,0.323,0.264,-1.993,0.417
41.22,,Line Left,0.323,0.264,-1.980,0.417
41.25,,Line Left,0.322,0.264,-1.968,0.417
41.28,,Line Left,0.322,0.263,-1.956,0.416
41.31,,Line Left,0.322,0.263,-1.944,0.416
41.34,,Line Straight,0.322,0.262,-1.944,0.415
41.38,,Line Left,0.322,0.261,-1.932,0.414
41.41,,Line Straight,0.321,0.260,-1.932,0.413
41.44,,Line Left,0.321,0.259,-1.919,0.413
41.47,,Line Left,0.321,0.259,-1.907,0.412
41.50,,Line Straight,0.320,0.257,-1.907,0.411
41.54,,Line Left,0.320,0.257,-1.895,0.411
41.57,,Line Left,0.320,0.257,-1.883,0.411
41.60,,Line Left,0.320,0.257,-1.871,0.410
41.63,,Line Left,0.320,0.257,-1.858,0.410
41.66,,Line Straight,0.319,0.255,-1.858,0.409
41.70,,Line Left,0.319,0.255,-1.846,0.409
41.73,,Line Straight,0.319,0.253,-1.846,0.407
41.76,,Line Left,0.319,0.253,-1.834,0.407
41.79,,Line Left,0.319,0.253,-1.822,0.407
41.82,,Line Left,0.319,0.252,-1.810,0.407
41.86,,Line Left,0.319,0.252,-1.797,0.406
41.89,,Line Straight,0.318,0.250,-1.797,0.405
41.92,,Line Left,0.318,0.250,-1.785,0.405
41.95,,Line Search,0.318,0.250,-1.820,0.405
41.98,,Line Left,0.318,0.250,-1.808,0.405
42.02,,Line Left,0.318,0.250,-1.796,0.405
42.05,,Line Left,0.318,0.250,-1.784,0.405
42.08,,Line Left,0.318,0.250,-1.771,0.404
42.11,,Line Left,0.318,0.250,-1.759,0.404
42.14,,Line Straight,0.318,0.248,-1.759,0.403
42.18,,Line Straight,0.317,0.246,-1.759,0.401
42.21,,Line Left,0.317,0.246,-1.747,0.401
42.24,,Line Search,0.317,0.246,-1.782,0.401
42.27,,Line Left,0.317,0.245,-1.770,0.401
42.30,,Line Left,0.317,0.245,-1.757,0.401
42.34,,Line Left,0.317,0.245,-1.745,0.401
42.37,,Line Left,0.317,0.245,-1.733,0.401
42.40,,Line Left,0.317,0.245,-1.721,0.401
42.43,,Line Straight,0.317,0.243,-1.721,0.399
42.46,,Line Left,0.317,0.243,-1.709,0.399
42.50,,Line Search,0.317,0.243,-1.743,0.399
42.53,,Line Left,0.317,0.243,-1.731,0.399
42.56,,Line Left,0.317,0.242,-1.719,0.399
42.59,,Line Left,0.317,0.242,-1.707,0.399
42.62,,Line Left,0.317,0.242,-1.695,0.399
42.66,,Line Left,0.317,0.242,-1.682,0.399
42.69,,Line Left,0.317,0.242,-1.670,0.399
42.72,,Line Left,0.317,0.242,-1.658,0.398
42.75,,Line Left,0.317,0.242,-1.646,0.398
42.78,,Line Left,0.317,0.241,-1.634,0.398
42.82,,Line Straight,0.317,0.239,-1.634,0.397
42.85,,Line Straight,0.316,0.237,-1.634,0.396
42.88,,Line Left,0.316,0.237,-1.622,0.396
42.91,,Line Search,0.316,0.237,-1.656,0.396
42.94,,Line Left,0.316,0.237,-1.644,0.395
42.98,,Line Left,0.316,0.237,-1.632,0.395
43.01,,Line Left,0.316,0.237,-1.620,0.395
43.04,,Line Left,0.316,0.237,-1.608,0.395
43.07,,Line Left,0.316,0.237,-1.595,0.395
43.10,,Line Left,0.316,0.236,-1.583,0.395
43.14,,Line Straight,0.316,0.234,-1.583,0.394
43.17,,Line Left,0.316,0.234,-1.571,0.394
43.20,,Line Search,0.316,0.234,-1.606,0.394
43.23,,Line Left,0.316,0.234,-1.594,0.394
43.26,,Line Left,0.316,0.234,-1.581,0.394
43.30,,Line Left,0.316,0.234,-1.569,0.393
43.33,,Line Straight,0.316,0.232,-1.569,0.392
43.36,,Line Left,0.316,0.232,-1.557,0.392
43.39,,Line Left,0.316,0.232,-1.545,0.392
43.42,,Line Left,0.316,0.231,-1.533,0.392
43.46,,Line Straight,0.316,0.230,-1.533,0.391
43.49,,Line Left,0.316,0.229,-1.521,0.391
43.52,,Line Left,0.316,0.229,-1.508,0.391
43.55,,Line Left,0.316,0.229,-1.496,0.391
43.58,,Line Straight,0.317,0.227,-1.496,0.390
43.62,,Line Straight,0.317,0.225,-1.496,0.389
43.65,,Line Left,0.317,0.225,-1.484,0.389
43.68,,Line Left,0.317,0.225,-1.472,0.388
43.71,,Line Straight,0.317,0.223,-1.472,0.388
43.74,,Line Left,0.317,0.223,-1.460,0.387
43.78,,Line Left,0.317,0.223,-1.447,0.387
43.81,,Line Left,0.317,0.222,-1.435,0.387
43.84,,Line Left,0.317,0.222,-1.423,0.387
43.87,,Line Left,0.317,0.222,-1.411,0.387
43.90,,Line Left,0.317,0.222,-1.399,0.387
43.94,,Line Straight,0.317,0.220,-1.399,0.386
43.97,,Line Left,0.317,0.220,-1.386,0.386
44.00,,Line Search,0.317,0.220,-1.421,0.386
44.03,,Line Left,0.317,0.220,-1.409,0.386
44.06,,Line Left,0.318,0.220,-1.397,0.386
44.10,,Line Straight,0.318,0.218,-1.397,0.385
44.13,,Line Left,0.318,0.218,-1.385,0.385
44.16,,Line Left,0.318,0.217,-1.372,0.385
44.19,,Line Left,0.318,0.217,-1.360,0.385
44.22,,Line Straight,0.318,0.215,-1.360,0.384
44.26,,Line Straight,0.319,0.213,-1.360,0.384
44.29,,Line Left,0.319,0.213,-1.348,0.384
44.32,,Line Search,0.319,0.213,-1.383,0.384
44.35,,Line Left,0.319,0.213,-1.371,0.383
44.38,,Line Left,0.319,0.213,-1.359,0.383
44.42,,Line Left,0.319,0.213,-1.346,0.383
44.45,,Line Straight,0.319,0.211,-1.346,0.383
44.48,,Line Left,0.319,0.211,-1.334,0.383
44.51,,Line Left,0.319,0.211,-1.322,0.383
44.54,,Line Left,0.319,0.211,-1.310,0.383
44.58,,Line Straight,0.320,0.209,-1.310,0.382
44.61,,Line Left,0.320,0.208,-1.298,0.382
44.64,,Line Search,0.320,0.208,-1.332,0.382
44.67,,Line Left,0.320,0.208,-1.320,0.382
44.70,,Line Left,0.320,0.208,-1.308,0.382
44.74,,Line Left,0.320,0.208,-1.296,0.382
44.77,,Line Left,0.320,0.208,-1.284,0.382
44.80,,Line Left,0.320,0.208,-1.271,0.382
44.83,,Line Left,0.320,0.208,-1.259,0.382
44.86,,Line Straight,0.321,0.206,-1.259,0.381
44.90,,Line Straight,0.321,0.204,-1.259,0.381
44.93,,Line Straight,0.322,0.202,-1.259,0.380
44.96,,Line Left,0.322,0.202,-1.247,0.380
44.99,,Line Left,0.322,0.202,-1.235,0.380
45.02,,Line Left,0.322,0.202,-1.223,0.380
45.06,,Line Straight,0.323,0.200,-1.223,0.380
45.09,,Line Left,0.323,0.200,-1.211,0.380
45.12,,Line Search,0.323,0.200,-1.245,0.380
45.15,,Line Left,0.323,0.199,-1.233,0.380
45.18,,Line Left,0.323,0.199,-1.221,0.380
45.22,,Line Left,0.323,0.199,-1.209,0.379
45.25,,Line Straight,0.324,0.197,-1.209,0.379
45.28,,Line Straight,0.324,0.195,-1.209,0.379
45.31,,Line Left,0.324,0.195,-1.197,0.379
45.34,,Line Search,0.324,0.195,-1.231,0.379
45.38,,Line Left,0.325,0.195,-1.219,0.379
45.41,,Line Left,0.325,0.195,-1.207,0.379
45.44,,Line Left,0.325,0.195,-1.195,0.379
45.47,,Line Left,0.325,0.195,-1.183,0.379
45.50,,Line Left,0.325,0.195,-1.170,0.379
45.54,,Line Left,0.325,0.195,-1.158,0.379
45.57,,Line Straight,0.326,0.193,-1.158,0.378
45.60,,Line Left,0.326,0.193,-1.146,0.378
45.63,,Line Search,0.326,0.193,-1.181,0.378
45.66,,Line Left,0.326,0.192,-1.169,0.378
45.70,,Line Left,0.326,0.192,-1.157,0.378
45.73,,Line Left,0.326,0.192,-1.144,0.378
45.76,,Line Straight,0.327,0.190,-1.144,0.378
45.79,,Line Left,0.327,0.190,-1.132,0.378
45.82,,Line Left,0.327,0.190,-1.120,0.378
45.86,,Line Straight,0.328,0.188,-1.120,0.378
45.89,,Line Straight,0.328,0.187,-1.120,0.378
45.92,,Line Left,0.329,0.186,-1.108,0.378
45.95,,Line Search,0.329,0.186,-1.143,0.378
45.98,,Line Left,0.329,0.186,-1.130,0.378
46.02,,Line Left,0.329,0.186,-1.118,0.378
46.05,,Line Straight,0.330,0.184,-1.118,0.378
46.08,,Line Left,0.330,0.184,-1.106,0.378
46.11,,Line Left,0.330,0.184,-1.094,0.378
46.14,,Line Left,0.330,0.184,-1.082,0.378
46.18,,Line Left,0.330,0.184,-1.069,0.378
46.21,,Line Left,0.330,0.184,-1.057,0.378
46.24,,Line Left,0.330,0.184,-1.045,0.378
46.27,,Line Straight,0.331,0.182,-1.045,0.378
46.30,,Line Straight,0.332,0.180,-1.045,0.378
46.34,,Line Straight,0.333,0.179,-1.045,0.378
46.37,,Line Straight,0.334,0.177,-1.045,0.378
46.40,,Line Straight,0.335,0.175,-1.045,0.378
46.43,,Line Left,0.335,0.175,-1.033,0.378
46.46,,Line Search,0.335,0.175,-1.068,0.378
46.50,,Line Left,0.335,0.175,-1.056,0.378
46.53,,Line Left,0.335,0.175,-1.043,0.378
46.56,,Line Left,0.335,0.175,-1.031,0.378
46.59,,Line Left,0.335,0.174,-1.019,0.378
46.62,,Line Left,0.335,0.174,-1.007,0.378
46.66,,Line Left,0.335,0.174,-0.995,0.378
46.69,,Line Straight,0.336,0.173,-0.995,0.378
46.72,,Line Straight,0.338,0.171,-0.995,0.378
46.75,,Line Straight,0.339,0.169,-0.995,0.379
46.78,,Line Straight,0.340,0.168,-0.995,0.379
46.82,,Line Left,0.340,0.168,-0.982,0.379
46.85,,Line Left,0.340,0.167,-0.970,0.379
46.88,,Line Straight,0.341,0.166,-0.970,0.379
46.91,,Line Straight,0.342,0.164,-0.970,0.379
46.94,,Line Left,0.342,0.164,-0.958,0.379
46.98,,Line Search,0.342,0.164,-0.993,0.379
47.01,,Line Left,0.342,0.164,-0.981,0.379
47.04,,Line Left,0.342,0.164,-0.968,0.379
47.07,,Line Left,0.342,0.164,-0.956,0.380
47.10,,Line Left,0.343,0.164,-0.944,0.380
47.14,,Line Left,0.343,0.163,-0.932,0.380
